name	gisaid_epi_isl	date	country	loc
Belgium_UZA-UA-CV2157420951_2022	EPI_ISL_9395017	2022-01-12	Belgium	bg
Belgium_SJ4619318_2022	EPI_ISL_9378490	2022-01-12	Belgium	bg
Belgium_AZKLINA122-008832_2022	EPI_ISL_9394821	2022-01-09	Belgium	bg
Belgium_UZA-UA-CV8321318788_2022	EPI_ISL_9370071	2022-01-05	Belgium	bg
Belgium_AZDelta-2204-03856_2022	EPI_ISL_9387773	2022-01-27	Belgium	bg
Belgium_ZNA_25202709_2022	EPI_ISL_10762609	2022-02-20	Belgium	bg
Belgium_ULB-IBC_CV8359808085_2022	EPI_ISL_9386732	2022-01-21	Belgium	bg
Belgium_UZA-UA-CV2324516989_2022	EPI_ISL_9354129	2022-01-04	Belgium	bg
Belgium_ZNA_25119939_2022	EPI_ISL_9412322	2022-01-21	Belgium	bg
Belgium_AZDelta-2204-03574_2022	EPI_ISL_9387731	2022-01-27	Belgium	bg
Belgium_UZA-UA-CV8406482263_2022	EPI_ISL_9354082	2022-01-03	Belgium	bg
Belgium_Jessa_11-2204-005177_2022	EPI_ISL_9353811	2022-01-27	Belgium	bg
Belgium_ULB-IBC_CV8383013822_2022	EPI_ISL_9386524	2022-01-17	Belgium	bg
Belgium_AZDelta-2203-33168_2022	EPI_ISL_9387878	2022-01-26	Belgium	bg
Belgium_UZA-UA-CV8321224721_2022	EPI_ISL_9354079	2022-01-03	Belgium	bg
Belgium_ULB-IBC_CV8388268794_2022	EPI_ISL_9386789	2022-01-23	Belgium	bg
Belgium_AZDelta-2203-33241_2022	EPI_ISL_9387855	2022-01-26	Belgium	bg
Belgium_UZA-UA-CV2159910922_2022	EPI_ISL_9431422	2022-01-22	Belgium	bg
Belgium_ULB-IBC_CV8372535701_2022	EPI_ISL_9386573	2022-01-17	Belgium	bg
Belgium_UZA-UA-2815936300_2022	EPI_ISL_9395004	2022-01-10	Belgium	bg
Belgium_UZA-UA-MI22040206_2022	EPI_ISL_9431442	2022-01-24	Belgium	bg
Belgium_UZA-UA-CV8362818624_2022	EPI_ISL_9431392	2022-01-22	Belgium	bg
Belgium_UZA-UA-CV2147047005_2022	EPI_ISL_9395044	2022-01-15	Belgium	bg
Belgium_UZA-UA-MI22022178_2022	EPI_ISL_9394927	2022-01-13	Belgium	bg
Belgium_UZA-UA-CV8364653439_2022	EPI_ISL_9431438	2022-01-23	Belgium	bg
Belgium_UZA-UA-CV2149488876_2022	EPI_ISL_9354110	2022-01-03	Belgium	bg
Belgium_UZA-UA-CV8380085836_2022	EPI_ISL_9354126	2022-01-04	Belgium	bg
Belgium_ULB-IBC_CV8374461149_2022	EPI_ISL_9386742	2022-01-21	Belgium	bg
Belgium_Jessa_11-2204-002626LKO_2022	EPI_ISL_9353792	2022-01-25	Belgium	bg
Belgium_ULB-IBC_CV8403158904_2022	EPI_ISL_9386548	2022-01-17	Belgium	bg
Belgium_IPG-1199_2022	EPI_ISL_9418046	2022-01-16	Belgium	bg
Belgium_ZNA_25149358_2022	EPI_ISL_10762599	2022-01-31	Belgium	bg
Belgium_UZA-UA-CV8386032845_2022	EPI_ISL_9431415	2022-01-22	Belgium	bg
Belgium_ULB-IBC_CV8404589349_2022	EPI_ISL_9386712	2022-01-19	Belgium	bg
Belgium_AZDelta-2203-28120_2022	EPI_ISL_9387566	2022-01-26	Belgium	bg
Belgium_UZA-UA-CV8405514990_2022	EPI_ISL_9431404	2022-01-22	Belgium	bg
Belgium_LHUB-ULB_SVM913-2_2022	EPI_ISL_9425011	2022-01-04	Belgium	bg
Belgium_UZA-UA-8816869110_2022	EPI_ISL_9395007	2022-01-10	Belgium	bg
Belgium_UZB_5482022011813_2022	EPI_ISL_9351886	2022-01-17	Belgium	bg
Belgium_UZA-UA-CV8405530249_2022	EPI_ISL_9431340	2022-01-21	Belgium	bg
Belgium_Jessa_11-2204-002648LKO_2022	EPI_ISL_9353798	2022-01-25	Belgium	bg
Belgium_AZDelta-2204-03635_2022	EPI_ISL_9387743	2022-01-27	Belgium	bg
Belgium_UZB_5482022011816_2022	EPI_ISL_9351889	2022-01-13	Belgium	bg
Belgium_UZA-UA-CV2158362659_2022	EPI_ISL_9431425	2022-01-22	Belgium	bg
Belgium_Jessa_11-2204-005967ZOL_2022	EPI_ISL_9353771	2022-01-27	Belgium	bg
Belgium_UZA-UA-CV8315458170_2022	EPI_ISL_9370039	2022-01-05	Belgium	bg
Belgium_Jessa_11-2204-006143_2022	EPI_ISL_9353821	2022-01-27	Belgium	bg
Belgium_AZDelta-2203-33041_2022	EPI_ISL_9387845	2022-01-26	Belgium	bg
Belgium_UZA-UA-CV8405430623_2022	EPI_ISL_9395088	2022-01-16	Belgium	bg
Belgium_UZA-UA-CV8381232860_2022	EPI_ISL_9431416	2022-01-22	Belgium	bg
Belgium_AZDelta-2204-03544_2022	EPI_ISL_9387719	2022-01-27	Belgium	bg
Belgium_UZA-UA-TPN826_2021	EPI_ISL_9353989	2021-12-24	Belgium	bg
Belgium_IPG-1196_2022	EPI_ISL_9418043	2022-01-21	Belgium	bg
Belgium_LHUB-ULB_25192907-2_2022	EPI_ISL_9424999	2022-01-01	Belgium	bg
Belgium_UZA-UA-CV8330791446_2022	EPI_ISL_9431274	2022-01-19	Belgium	bg
Belgium_ULB-IBC_CV8378582841_2022	EPI_ISL_9386817	2022-01-23	Belgium	bg
Belgium_UZA-UA-CV2156385172_2022	EPI_ISL_9431317	2022-01-20	Belgium	bg
Belgium_UZA-UA-WFZ509_2021	EPI_ISL_9353990	2021-12-24	Belgium	bg
Belgium_ULB-IBC_CV8371491030_2022	EPI_ISL_9386506	2022-01-17	Belgium	bg
Belgium_UZA-UA-CV8390678236_2022	EPI_ISL_9354065	2022-01-03	Belgium	bg
Belgium_UZA-UA-CV8366524226_2022	EPI_ISL_9431402	2022-01-22	Belgium	bg
Belgium_ZNA_25095423_2022	EPI_ISL_9412302	2022-01-13	Belgium	bg
Belgium_UZA-UA-3816118100_2022	EPI_ISL_9394999	2022-01-11	Belgium	bg
Belgium_UZA-UA-3816794800_2022	EPI_ISL_9394997	2022-01-11	Belgium	bg
Belgium_UZA-UA-2816798500_2022	EPI_ISL_9394961	2022-01-11	Belgium	bg
Belgium_UZB_548202201257_2022	EPI_ISL_9351961	2022-01-24	Belgium	bg
Belgium_UZA-UA-CV2147885649_2022	EPI_ISL_9431428	2022-01-22	Belgium	bg
Belgium_SJ4618807_2022	EPI_ISL_9378498	2022-01-12	Belgium	bg
Belgium_UZA-UA-CV2158207762_2022	EPI_ISL_9431433	2022-01-22	Belgium	bg
Belgium_UZA-UA-CV8343405991_2022	EPI_ISL_9395034	2022-01-15	Belgium	bg
Belgium_AZDelta-2203-33046_2022	EPI_ISL_9387825	2022-01-26	Belgium	bg
Belgium_AZDelta-2203-33085_2022	EPI_ISL_9387883	2022-01-26	Belgium	bg
Belgium_LHUB-ULB_SRE443-2_2022	EPI_ISL_9425022	2022-01-05	Belgium	bg
Belgium_Jessa_11-2204-002649LKO_2022	EPI_ISL_9353799	2022-01-25	Belgium	bg
Belgium_UZB_5482022011810_2022	EPI_ISL_9351883	2022-01-17	Belgium	bg
Belgium_AZDelta-2203-21318_2022	EPI_ISL_9387515	2022-01-26	Belgium	bg
Belgium_AZDelta-2203-21755_2022	EPI_ISL_9387531	2022-01-26	Belgium	bg
Belgium_UZA-UA-MI22020156_2022	EPI_ISL_9402654	2022-01-10	Belgium	bg
Belgium_SJ4620353_2022	EPI_ISL_9378487	2022-01-13	Belgium	bg
Belgium_ULB-IBC_CV8403227713_2022	EPI_ISL_9386475	2022-01-17	Belgium	bg
Belgium_AZDelta-2204-03562_2022	EPI_ISL_9387728	2022-01-27	Belgium	bg
Belgium_ULB-IBC_CV8371522554_2022	EPI_ISL_9386523	2022-01-17	Belgium	bg
Belgium_ULB-IBC_CV8396036474_2022	EPI_ISL_9386833	2022-01-24	Belgium	bg
Belgium_AZDelta-2204-03742_2022	EPI_ISL_9387754	2022-01-27	Belgium	bg
Belgium_UZB_5482022012411_2022	EPI_ISL_9356640	2022-01-20	Belgium	bg
Belgium_ULB-IBC_CV8384757495_2022	EPI_ISL_9386826	2022-01-23	Belgium	bg
Belgium_ULB-IBC_CV8383843473_2022	EPI_ISL_9386741	2022-01-21	Belgium	bg
Belgium_ULB-IBC_CV8148338587_2022	EPI_ISL_9386799	2022-01-23	Belgium	bg
Belgium_UZA-UA-CV2323594782_2022	EPI_ISL_9354070	2022-01-03	Belgium	bg
Belgium_UZA-UA-CV8312275055_2022	EPI_ISL_9370087	2022-01-04	Belgium	bg
Belgium_ULB-IBC_CV8371502144_2022	EPI_ISL_9386496	2022-01-17	Belgium	bg
Belgium_Jessa_11-2204-002619LKO_2022	EPI_ISL_9353791	2022-01-25	Belgium	bg
Belgium_LHUB-ULB_31230794-2_2022	EPI_ISL_9424997	2022-01-01	Belgium	bg
Belgium_ULB-IBC_CV8396299182_2022	EPI_ISL_9386774	2022-01-22	Belgium	bg
Belgium_UZA-UA-CV2306453165_2022	EPI_ISL_9395050	2022-01-15	Belgium	bg
Belgium_UZA-UA-4501378600_2022	EPI_ISL_9394956	2022-01-11	Belgium	bg
Belgium_UZA-UA-CV8325905777_2022	EPI_ISL_9354115	2022-01-03	Belgium	bg
Belgium_UZA-UA-CV8365089535_2022	EPI_ISL_9431302	2022-01-20	Belgium	bg
Belgium_AZDelta-2204-03561_2022	EPI_ISL_9387727	2022-01-27	Belgium	bg
Belgium_AZDelta-2203-33007_2022	EPI_ISL_9387843	2022-01-26	Belgium	bg
Belgium_AZDelta-2203-33247_2022	EPI_ISL_9387875	2022-01-26	Belgium	bg
Belgium_UZA-UA-CV8321035468_2022	EPI_ISL_9354016	2022-01-02	Belgium	bg
Belgium_UZB_5482022012421_2022	EPI_ISL_9356661	2022-01-21	Belgium	bg
Belgium_UZB_5482022012414_2022	EPI_ISL_9356643	2022-01-21	Belgium	bg
Belgium_ULB-IBC_CV8371550644_2022	EPI_ISL_9386558	2022-01-17	Belgium	bg
Belgium_ULB-IBC_CV2323675719_2022	EPI_ISL_9386459	2022-01-14	Belgium	bg
Belgium_Jessa_21-2204-001094_2022	EPI_ISL_9353816	2022-01-26	Belgium	bg
Belgium_ULB-IBC_CV8378664986_2022	EPI_ISL_9386806	2022-01-23	Belgium	bg
Belgium_ULB-IBC_CV8395691621_2022	EPI_ISL_9386776	2022-01-22	Belgium	bg
Belgium_UZA-UA-CV8406897949_2022	EPI_ISL_9354125	2022-01-04	Belgium	bg
Belgium_AZDelta-2203-33092_2022	EPI_ISL_9387864	2022-01-26	Belgium	bg
Belgium_UZA-UA-CV2306639687_2022	EPI_ISL_9395098	2022-01-16	Belgium	bg
Belgium_ZNA_25143719_2022	EPI_ISL_10762591	2022-01-29	Belgium	bg
Belgium_ULB-IBC_CV8382977244_2022	EPI_ISL_9386519	2022-01-17	Belgium	bg
Belgium_Jessa_11-2204-005956ZOL_2022	EPI_ISL_9353781	2022-01-27	Belgium	bg
Belgium_IPG-1197_2022	EPI_ISL_9418044	2022-01-20	Belgium	bg
Belgium_IPG-1200_2022	EPI_ISL_9418047	2022-01-15	Belgium	bg
Belgium_AZDelta-2204-03619_2022	EPI_ISL_9387737	2022-01-27	Belgium	bg
Belgium_UZA-UA-CV2156360217_2022	EPI_ISL_9431420	2022-01-22	Belgium	bg
Belgium_UZA-UA-CV2149468163_2022	EPI_ISL_9431388	2022-01-21	Belgium	bg
Belgium_AZDelta-2203-32976_2022	EPI_ISL_9387818	2022-01-26	Belgium	bg
Belgium_UZA-UA-CV2157395790_2022	EPI_ISL_9395048	2022-01-15	Belgium	bg
Belgium_AZDelta-2203-28229_2022	EPI_ISL_9387581	2022-01-26	Belgium	bg
Belgium_AZDelta-2204-03552_2022	EPI_ISL_9387723	2022-01-27	Belgium	bg
Belgium_UZA-UA-CV2022123533_2022	EPI_ISL_9395039	2022-01-15	Belgium	bg
Belgium_ZNA_25123754_2022	EPI_ISL_9412331	2022-01-23	Belgium	bg
Belgium_ULB-IBC_CV8225436514_2022	EPI_ISL_9386762	2022-01-22	Belgium	bg
Belgium_UZB_5482022012512_2022	EPI_ISL_9351966	2022-01-23	Belgium	bg
Belgium_ULB-IBC_CV8388353165_2022	EPI_ISL_9386784	2022-01-23	Belgium	bg
Belgium_ULB-IBC_CV8407527439_2022	EPI_ISL_9386456	2022-01-14	Belgium	bg
Belgium_UZA-UA-CV8390387943_2022	EPI_ISL_9354055	2022-01-03	Belgium	bg
Belgium_AZDelta-2204-03810_2022	EPI_ISL_9387760	2022-01-27	Belgium	bg
Belgium_UZB_548202201254_2022	EPI_ISL_9351958	2022-01-22	Belgium	bg
Belgium_UZA-UA-CV2157416608_2022	EPI_ISL_9395091	2022-01-16	Belgium	bg
Belgium_ULB-IBC_CV2220965449_2022	EPI_ISL_9386554	2022-01-17	Belgium	bg
Belgium_AZDelta-2204-03621_2022	EPI_ISL_9387738	2022-01-27	Belgium	bg
Belgium_UZA-UA-CV8343577056_2022	EPI_ISL_9395027	2022-01-14	Belgium	bg
Belgium_UZA-UA-CV8321264228_2022	EPI_ISL_9354141	2022-01-04	Belgium	bg
Belgium_UZB_548202201259_2022	EPI_ISL_9351963	2022-01-24	Belgium	bg
Belgium_Jessa_11-2204-005346_2022	EPI_ISL_9353812	2022-01-27	Belgium	bg
Belgium_UZA-UA-CV2143575617_2022	EPI_ISL_9431361	2022-01-21	Belgium	bg
Belgium_AZDelta-2204-03551_2022	EPI_ISL_9387722	2022-01-27	Belgium	bg
Belgium_Jessa_11-2204-005762_2022	EPI_ISL_9353818	2022-01-27	Belgium	bg
Belgium_AZKLINA122-014881_2022	EPI_ISL_9394831	2022-01-14	Belgium	bg
Belgium_ULB-IBC_CV8384709201_2022	EPI_ISL_9386798	2022-01-23	Belgium	bg
Belgium_UZA-UA-4815707100_2022	EPI_ISL_9394973	2022-01-10	Belgium	bg
Belgium_Jessa_11-2204-003085_2022	EPI_ISL_9353819	2022-01-25	Belgium	bg
Belgium_UZA-UA-CV2144980501_2022	EPI_ISL_9395077	2022-01-15	Belgium	bg
Belgium_UZA-UA-CV8326009245_2022	EPI_ISL_9354084	2022-01-03	Belgium	bg
Belgium_Jessa_11-2204-000542_2022	EPI_ISL_9353828	2022-01-24	Belgium	bg
Belgium_UZA-UA-CV2174782436_2022	EPI_ISL_9431299	2022-01-20	Belgium	bg
Belgium_UZA-UA-CV2144331106_2022	EPI_ISL_9431358	2022-01-21	Belgium	bg
Belgium_AZDelta-2203-21375_2022	EPI_ISL_9387511	2022-01-26	Belgium	bg
Belgium_UZA-UA-CV8325936190_2022	EPI_ISL_9354100	2022-01-03	Belgium	bg
Belgium_UZA-UA-4501596210_2022	EPI_ISL_9394958	2022-01-10	Belgium	bg
Belgium_UZA-UA-65526789_2022	EPI_ISL_9394944	2022-01-13	Belgium	bg
Belgium_UZA-UA-4816867020_2022	EPI_ISL_9394972	2022-01-11	Belgium	bg
Belgium_AZDelta-2203-27982_2022	EPI_ISL_9387556	2022-01-26	Belgium	bg
Belgium_UZA-UA-CV8380862240_2022	EPI_ISL_9431377	2022-01-21	Belgium	bg
Belgium_UZA-UA-8815043400_2022	EPI_ISL_9394982	2022-01-10	Belgium	bg
Belgium_SJ4619492_2022	EPI_ISL_9378503	2022-01-13	Belgium	bg
Belgium_UZA-UA-CV2145766403_2022	EPI_ISL_9354111	2022-01-03	Belgium	bg
Belgium_LHUB-ULB_48802601-2_2022	EPI_ISL_9425013	2022-01-04	Belgium	bg
Belgium_SJ4615220_2022	EPI_ISL_9378499	2022-01-10	Belgium	bg
Belgium_AZDelta-2203-33173_2022	EPI_ISL_9387840	2022-01-26	Belgium	bg
Belgium_UZA-UA-1813394710_2022	EPI_ISL_9395002	2022-01-10	Belgium	bg
Belgium_UZA-UA-MI22022610_2022	EPI_ISL_9394930	2022-01-14	Belgium	bg
Belgium_AZDelta-2203-21303_2022	EPI_ISL_9387514	2022-01-26	Belgium	bg
Belgium_ULB-IBC_CV8394926634_2022	EPI_ISL_9386531	2022-01-17	Belgium	bg
Belgium_UZB_5482022012515_2022	EPI_ISL_9351969	2022-01-24	Belgium	bg
Belgium_LHUB-ULB_48803396-2_2022	EPI_ISL_9425010	2022-01-03	Belgium	bg
Belgium_ULB-IBC_CV8381466973_2022	EPI_ISL_9386729	2022-01-21	Belgium	bg
Belgium_UZA-UA-CV8405454568_2022	EPI_ISL_9395037	2022-01-15	Belgium	bg
Belgium_AZDelta-2203-28188_2022	EPI_ISL_9387573	2022-01-26	Belgium	bg
Belgium_UZA-UA-1220001475_2022	EPI_ISL_9354118	2022-01-04	Belgium	bg
Belgium_UZB_548202201206_2022	EPI_ISL_9351930	2022-01-18	Belgium	bg
Belgium_UZA-UA-CV8297011497_2022	EPI_ISL_9370036	2022-01-04	Belgium	bg
Belgium_IPG-1209_2022	EPI_ISL_9418056	2022-01-21	Belgium	bg
Belgium_AZDelta-2204-03830_2022	EPI_ISL_9387766	2022-01-27	Belgium	bg
Belgium_UZB_5482022012419_2022	EPI_ISL_9356659	2022-01-23	Belgium	bg
Belgium_ZNA_25145447_2022	EPI_ISL_10762613	2022-01-30	Belgium	bg
Belgium_Jessa_11-2204-005957ZOL_2022	EPI_ISL_9353769	2022-01-27	Belgium	bg
Belgium_ZNA_25120849_2022	EPI_ISL_9412325	2022-01-21	Belgium	bg
Belgium_UZA-UA-CV8304177171_2022	EPI_ISL_9431336	2022-01-20	Belgium	bg
Belgium_UZB_548202201201_2022	EPI_ISL_9351891	2022-01-18	Belgium	bg
Belgium_AZDelta-2203-33104_2022	EPI_ISL_9387889	2022-01-26	Belgium	bg
Belgium_UZB_548202201245_2022	EPI_ISL_9356635	2022-01-20	Belgium	bg
Belgium_UZA-UA-CV8390322568_2022	EPI_ISL_9354053	2022-01-03	Belgium	bg
Belgium_AZDelta-2203-21426_2022	EPI_ISL_9387520	2022-01-26	Belgium	bg
Belgium_UZA-UA-MI22022894_2022	EPI_ISL_9394934	2022-01-15	Belgium	bg
Belgium_AZDelta-2203-26138_2022	EPI_ISL_9387550	2022-01-26	Belgium	bg
Belgium_AZDelta-2203-28200_2022	EPI_ISL_9387575	2022-01-26	Belgium	bg
Belgium_UZA-UA-MI22022838_2022	EPI_ISL_9394932	2022-01-15	Belgium	bg
Belgium_AZDelta-2203-27985_2022	EPI_ISL_9387558	2022-01-26	Belgium	bg
Belgium_UZA-UA-CV8344018913_2022	EPI_ISL_9431332	2022-01-20	Belgium	bg
Belgium_UZA-UA-1816531700_2022	EPI_ISL_9394985	2022-01-10	Belgium	bg
Belgium_UZA-UA-8815610100_2022	EPI_ISL_9402649	2022-01-06	Belgium	bg
Belgium_UZA-UA-CV8297011703_2022	EPI_ISL_9370057	2022-01-05	Belgium	bg
Belgium_AZDelta-2203-33067_2022	EPI_ISL_9387870	2022-01-26	Belgium	bg
Belgium_AZDelta-2203-28205_2022	EPI_ISL_9387576	2022-01-26	Belgium	bg
Belgium_IPG-1206_2022	EPI_ISL_9418053	2022-01-16	Belgium	bg
Belgium_AZDelta-2204-03542_2022	EPI_ISL_9387718	2022-01-27	Belgium	bg
Belgium_UZB_5482022012413_2022	EPI_ISL_9356642	2022-01-21	Belgium	bg
Belgium_UZA-UA-CV2144830957_2022	EPI_ISL_9431318	2022-01-20	Belgium	bg
Belgium_Jessa_11-2204-005981ZOL_2022	EPI_ISL_9353787	2022-01-27	Belgium	bg
Belgium_LHUB-ULB_25193008-2_2022	EPI_ISL_9424998	2022-01-01	Belgium	bg
Belgium_AZDelta-2203-32960_2022	EPI_ISL_9387888	2022-01-26	Belgium	bg
Belgium_ULB-IBC_CV8362708688_2022	EPI_ISL_9386615	2022-01-17	Belgium	bg
Belgium_UZA-UA-CV8325958018_2022	EPI_ISL_9354085	2022-01-03	Belgium	bg
Belgium_Jessa_11-2204-005982ZOL_2022	EPI_ISL_9353788	2022-01-27	Belgium	bg
Belgium_UZA-UA-2816798210_2021	EPI_ISL_9354004	2021-12-31	Belgium	bg
Belgium_UZA-UA-MI22010118_2022	EPI_ISL_9354044	2022-01-03	Belgium	bg
Belgium_AZDelta-2203-21838_2022	EPI_ISL_9387533	2022-01-26	Belgium	bg
Belgium_UZA-UA-CV2162231545_2022	EPI_ISL_9395100	2022-01-16	Belgium	bg
Belgium_ULB-IBC_CV8394926432_2022	EPI_ISL_9386586	2022-01-17	Belgium	bg
Belgium_AZDelta-2203-33004_2022	EPI_ISL_9387832	2022-01-26	Belgium	bg
Belgium_UZB_548202201246_2022	EPI_ISL_9356636	2022-01-19	Belgium	bg
Belgium_AZDelta-2204-03716_2022	EPI_ISL_9387747	2022-01-27	Belgium	bg
Belgium_UZB_548202201183_2022	EPI_ISL_9351876	2022-01-15	Belgium	bg
Belgium_UZA-UA-4815394420_2021	EPI_ISL_9353997	2021-12-30	Belgium	bg
Belgium_LHUB-ULB_11905054-2_2022	EPI_ISL_9425018	2022-01-03	Belgium	bg
Belgium_UZA-UA-46377045_2022	EPI_ISL_9394943	2022-01-12	Belgium	bg
Belgium_ZNA_25121859_2022	EPI_ISL_10762584	2022-01-22	Belgium	bg
Belgium_UZB_5482022012417_2022	EPI_ISL_9356651	2022-01-21	Belgium	bg
Belgium_UZA-UA-CV8325919319_2022	EPI_ISL_9354114	2022-01-03	Belgium	bg
Belgium_UZA-UA-CV8405591580_2022	EPI_ISL_9395087	2022-01-16	Belgium	bg
Belgium_UZA-UA-CV8381405642_2022	EPI_ISL_9431381	2022-01-21	Belgium	bg
Belgium_UZA-UA-CV8304136250_2022	EPI_ISL_9431378	2022-01-21	Belgium	bg
Belgium_UZA-UA-CV2157324961_2022	EPI_ISL_9431285	2022-01-19	Belgium	bg
Belgium_ULB-IBC_CV8368984689_2022	EPI_ISL_9386604	2022-01-17	Belgium	bg
Belgium_UZA-UA-CV2021416140_2022	EPI_ISL_9395041	2022-01-15	Belgium	bg
Belgium_AZDelta-2203-33035_2022	EPI_ISL_9387826	2022-01-26	Belgium	bg
Belgium_Jessa_11-2204-005961ZOL_2022	EPI_ISL_9353783	2022-01-27	Belgium	bg
Belgium_UZA-UA-65514954_2022	EPI_ISL_9394953	2022-01-11	Belgium	bg
Belgium_Jessa_11-2204-005979ZOL_2022	EPI_ISL_9353786	2022-01-27	Belgium	bg
Belgium_AZDelta-2203-28265_2022	EPI_ISL_9387585	2022-01-26	Belgium	bg
Belgium_ZNA_25164901_2022	EPI_ISL_10762586	2022-02-06	Belgium	bg
Belgium_ULB-IBC_CV8360432424_2022	EPI_ISL_9386590	2022-01-17	Belgium	bg
Belgium_UZB_5482022012424_2022	EPI_ISL_9356665	2022-01-23	Belgium	bg
Belgium_UZB_548202201185_2022	EPI_ISL_9351878	2022-01-13	Belgium	bg
Belgium_UZA-UA-5501412410_2022	EPI_ISL_9394957	2022-01-10	Belgium	bg
Belgium_ZNA_25193303_2022	EPI_ISL_10762581	2022-02-16	Belgium	bg
Belgium_UZA-UA-65545941_2022	EPI_ISL_9394937	2022-01-12	Belgium	bg
Belgium_Jessa_11-2204-002650LKO_2022	EPI_ISL_9353800	2022-01-25	Belgium	bg
Belgium_AZDelta-2203-33055_2022	EPI_ISL_9387880	2022-01-26	Belgium	bg
Belgium_UZA-UA-CV2144465690_2022	EPI_ISL_9370041	2022-01-05	Belgium	bg
Belgium_UZB_548202201202_2022	EPI_ISL_9351892	2022-01-18	Belgium	bg
Belgium_SJ4616634_2022	EPI_ISL_9378484	2022-01-11	Belgium	bg
Belgium_UZA-UA-CV8304126348_2022	EPI_ISL_9431380	2022-01-21	Belgium	bg
Belgium_ULB-IBC_CV8371954004_2022	EPI_ISL_9386550	2022-01-17	Belgium	bg
Belgium_Jessa_11-2204-005994ZOL_2022	EPI_ISL_9353790	2022-01-27	Belgium	bg
Belgium_SJ4620270_2022	EPI_ISL_9378481	2022-01-12	Belgium	bg
Belgium_UZA-UA-48776376_2022	EPI_ISL_9394948	2022-01-12	Belgium	bg
Belgium_SJ4619219_2022	EPI_ISL_9378488	2022-01-12	Belgium	bg
Belgium_AZDelta-2203-21436_2022	EPI_ISL_9387522	2022-01-26	Belgium	bg
Belgium_ULB-IBC_CV8373414963_2022	EPI_ISL_9386717	2022-01-20	Belgium	bg
Belgium_UZB_548202201186_2022	EPI_ISL_9351879	2022-01-13	Belgium	bg
Belgium_AZDelta-2203-21367_2022	EPI_ISL_9387517	2022-01-26	Belgium	bg
Belgium_UZA-UA-CV8364239773_2022	EPI_ISL_9431303	2022-01-20	Belgium	bg
Belgium_UZA-UA-CV8359902762_2022	EPI_ISL_9431307	2022-01-20	Belgium	bg
Belgium_UZA-UA-CV8365052957_2022	EPI_ISL_9431435	2022-01-23	Belgium	bg
Belgium_ZNA_25145481_2022	EPI_ISL_10762592	2022-01-30	Belgium	bg
Belgium_UZA-UA-CV8380729773_2022	EPI_ISL_9431376	2022-01-21	Belgium	bg
Belgium_UZA-UA-CV2158272733_2022	EPI_ISL_9431429	2022-01-22	Belgium	bg
Belgium_UZB_5482022012514_2022	EPI_ISL_9351968	2022-01-24	Belgium	bg
Belgium_AZDelta-2203-33009_2022	EPI_ISL_9387874	2022-01-26	Belgium	bg
Belgium_AZDelta-2203-28276_2022	EPI_ISL_9387589	2022-01-26	Belgium	bg
Belgium_UZA-UA-65510010_2022	EPI_ISL_9394936	2022-01-13	Belgium	bg
Belgium_UZA-UA-CV2147860892_2022	EPI_ISL_9354074	2022-01-03	Belgium	bg
Belgium_UZA-UA-CV2144850660_2022	EPI_ISL_9431320	2022-01-20	Belgium	bg
Belgium_UZA-UA-CV2174735249_2022	EPI_ISL_9431330	2022-01-20	Belgium	bg
Belgium_UZA-UA-CV2156361227_2022	EPI_ISL_9431427	2022-01-22	Belgium	bg
Belgium_UZA-UA-48054171_2022	EPI_ISL_9394940	2022-01-11	Belgium	bg
Belgium_ZNA_25187543_2022	EPI_ISL_10762603	2022-02-14	Belgium	bg
Belgium_ZNA_25195412_2022	EPI_ISL_10762608	2022-02-17	Belgium	bg
Belgium_AZDelta-2203-33205_2022	EPI_ISL_9387868	2022-01-26	Belgium	bg
Belgium_AZDelta-2203-33239_2022	EPI_ISL_9387858	2022-01-26	Belgium	bg
Belgium_AZDelta-2204-03560_2022	EPI_ISL_9387726	2022-01-27	Belgium	bg
Belgium_AZDelta-2203-21851_2022	EPI_ISL_9387536	2022-01-26	Belgium	bg
Belgium_IPG-1213_2022	EPI_ISL_9418060	2022-01-25	Belgium	bg
Belgium_ZNA_25115258_2022	EPI_ISL_9412315	2022-01-20	Belgium	bg
Belgium_AZDelta-2203-28227_2022	EPI_ISL_9387580	2022-01-26	Belgium	bg
Belgium_AZDelta-2203-33955_2022	EPI_ISL_9387824	2022-01-26	Belgium	bg
Belgium_AZDelta-2203-33039_2022	EPI_ISL_9387830	2022-01-26	Belgium	bg
Belgium_UZA-UA-2816795600_2022	EPI_ISL_9354010	2022-01-01	Belgium	bg
Belgium_UZA-UA-CV8405792452_2022	EPI_ISL_9431343	2022-01-21	Belgium	bg
Belgium_SJ4620258_2022	EPI_ISL_9378491	2022-01-13	Belgium	bg
Belgium_IPG-1205_2022	EPI_ISL_9418052	2022-01-21	Belgium	bg
Belgium_UZA-UA-8816862800_2021	EPI_ISL_9354007	2021-12-31	Belgium	bg
Belgium_ULB-IBC_CV8389902135_2022	EPI_ISL_9386803	2022-01-23	Belgium	bg
Belgium_UZA-UA-CV2147927681_2022	EPI_ISL_9431362	2022-01-21	Belgium	bg
Belgium_AZDelta-2203-33156_2022	EPI_ISL_9387857	2022-01-26	Belgium	bg
Belgium_UZA-UA-2816081310_2022	EPI_ISL_9394994	2022-01-11	Belgium	bg
