name	gisaid_epi_isl	date	country	loc
hCoV-19_Belgium_rega-43558_2022	EPI_ISL_14623456	2022-06-22	Belgium	bg
hCoV-19_Belgium_rega-37042_2022	EPI_ISL_14631849	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-35970_2022	EPI_ISL_14630868	2022-03-15	Belgium	bg
hCoV-19_Belgium_rega-35968_2022	EPI_ISL_14630866	2022-03-15	Belgium	bg
hCoV-19_Belgium_rega-35585_2022	EPI_ISL_14630482	2022-03-10	Belgium	bg
hCoV-19_Belgium_rega-34549_2022	EPI_ISL_14629446	2022-03-05	Belgium	leuven
hCoV-19_Belgium_rega-36575_2022	EPI_ISL_14631474	2022-03-17	Belgium	bg
hCoV-19_Belgium_rega-35033_2022	EPI_ISL_14629931	2022-03-02	Belgium	leuven
hCoV-19_Belgium_rega-36635_2022	EPI_ISL_14631534	2022-03-21	Belgium	bg
hCoV-19_Belgium_rega-33316_2022	EPI_ISL_14622237	2022-02-07	Belgium	bg
hCoV-19_Belgium_rega-35099_2022	EPI_ISL_14629997	2022-03-04	Belgium	leuven
hCoV-19_Belgium_rega-35572_2022	EPI_ISL_14630469	2022-03-10	Belgium	leuven
hCoV-19_Belgium_rega-43771_2022	EPI_ISL_14623722	2022-07-04	Belgium	bg
hCoV-19_Belgium_rega-36053_2022	EPI_ISL_14630951	2022-03-07	Belgium	leuven
hCoV-19_Belgium_rega-43123_2022	EPI_ISL_14622961	2022-06-20	Belgium	bg
hCoV-19_Belgium_rega-35757_2022	EPI_ISL_14630654	2022-03-16	Belgium	bg
hCoV-19_Belgium_rega-35288_2022	EPI_ISL_14630186	2022-03-09	Belgium	bg
hCoV-19_Belgium_rega-34366_2022	EPI_ISL_14629263	2022-03-01	Belgium	leuven
hCoV-19_Belgium_rega-35416_2022	EPI_ISL_14630313	2022-02-13	Belgium	bg
hCoV-19_Belgium_rega-35754_2022	EPI_ISL_14630651	2022-03-16	Belgium	bg
hCoV-19_Belgium_rega-34833_2022	EPI_ISL_14629731	2022-03-10	Belgium	bg
hCoV-19_Belgium_rega-43901_2022	EPI_ISL_14623854	2022-07-06	Belgium	bg
hCoV-19_Belgium_rega-37048_2022	EPI_ISL_14631855	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-43153_2022	EPI_ISL_14622991	2022-06-21	Belgium	bg
hCoV-19_Belgium_rega-36633_2022	EPI_ISL_14631532	2022-03-21	Belgium	bg
hCoV-19_Belgium_rega-36138_2022	EPI_ISL_14631037	2022-03-07	Belgium	bg
hCoV-19_Belgium_rega-37238_2022	EPI_ISL_14632045	2022-04-03	Belgium	bg
hCoV-19_Belgium_rega-34425_2022	EPI_ISL_14629322	2022-03-01	Belgium	leuven
hCoV-19_Belgium_rega-37040_2022	EPI_ISL_14631847	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-35581_2022	EPI_ISL_14630478	2022-03-10	Belgium	bg
hCoV-19_Belgium_rega-35869_2022	EPI_ISL_14630766	2022-03-18	Belgium	leuven
hCoV-19_Belgium_rega-36383_2022	EPI_ISL_14631282	2022-02-27	Belgium	bg
hCoV-19_Belgium_rega-37045_2022	EPI_ISL_14631852	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-36956_2022	EPI_ISL_14631763	2022-03-25	Belgium	bg
hCoV-19_Belgium_rega-36078_2022	EPI_ISL_14630976	2022-03-07	Belgium	bg
hCoV-19_Belgium_rega-36651_2022	EPI_ISL_14631550	2022-03-21	Belgium	bg
hCoV-19_Belgium_rega-33758_2022	EPI_ISL_14622683	2022-03-04	Belgium	leuven
hCoV-19_Belgium_rega-35590_2022	EPI_ISL_14630487	2022-03-10	Belgium	bg
hCoV-19_Belgium_rega-36496_2022	EPI_ISL_14631395	2022-03-15	Belgium	bg
hCoV-19_Belgium_rega-35493_2022	EPI_ISL_14630390	2022-03-06	Belgium	bg
hCoV-19_Belgium_rega-35030_2022	EPI_ISL_14629928	2022-03-02	Belgium	bg
hCoV-19_Belgium_rega-36018_2022	EPI_ISL_14630916	2022-03-15	Belgium	bg
hCoV-19_Belgium_rega-36025_2022	EPI_ISL_14630923	2022-03-16	Belgium	bg
hCoV-19_Belgium_rega-36643_2022	EPI_ISL_14631542	2022-03-21	Belgium	bg
hCoV-19_Belgium_rega-33724_2022	EPI_ISL_14622649	2022-03-04	Belgium	bg
hCoV-19_Belgium_rega-34021_2022	EPI_ISL_14628918	2022-03-01	Belgium	bg
hCoV-19_Belgium_rega-33679_2022	EPI_ISL_14622601	2022-03-03	Belgium	bg
hCoV-19_Belgium_rega-36029_2022	EPI_ISL_14630927	2022-03-16	Belgium	bg
hCoV-19_Belgium_rega-34852_2022	EPI_ISL_14629750	2022-03-11	Belgium	leuven
hCoV-19_Belgium_rega-35181_2022	EPI_ISL_14630079	2022-02-28	Belgium	leuven
hCoV-19_Belgium_rega-33725_2022	EPI_ISL_14622650	2022-03-04	Belgium	bg
hCoV-19_Belgium_rega-43146_2022	EPI_ISL_14622984	2022-06-21	Belgium	bg
hCoV-19_Belgium_rega-36675_2022	EPI_ISL_14631574	2022-03-22	Belgium	bg
hCoV-19_Belgium_rega-37011_2022	EPI_ISL_14631818	2022-03-12	Belgium	bg
hCoV-19_Belgium_rega-36004_2022	EPI_ISL_14630902	2022-03-15	Belgium	bg
hCoV-19_Belgium_rega-36667_2022	EPI_ISL_14631566	2022-03-21	Belgium	leuven
hCoV-19_Belgium_rega-36690_2022	EPI_ISL_14631589	2022-03-22	Belgium	bg
hCoV-19_Belgium_rega-35024_2022	EPI_ISL_14629922	2022-03-02	Belgium	bg
hCoV-19_Belgium_rega-35667_2022	EPI_ISL_14630564	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-37046_2022	EPI_ISL_14631853	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-36076_2022	EPI_ISL_14630974	2022-03-07	Belgium	bg
hCoV-19_Belgium_rega-33673_2022	EPI_ISL_14622595	2022-03-03	Belgium	leuven
hCoV-19_Belgium_rega-35618_2022	EPI_ISL_14630515	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-35538_2022	EPI_ISL_14630435	2022-03-09	Belgium	bg
hCoV-19_Belgium_rega-43184_2022	EPI_ISL_14623022	2022-06-23	Belgium	bg
hCoV-19_Belgium_rega-36119_2022	EPI_ISL_14631018	2022-03-07	Belgium	leuven
hCoV-19_Belgium_rega-37311_2022	EPI_ISL_14632118	2022-03-11	Belgium	bg
hCoV-19_Belgium_rega-36666_2022	EPI_ISL_14631565	2022-03-21	Belgium	bg
hCoV-19_Belgium_rega-33752_2022	EPI_ISL_14622677	2022-03-04	Belgium	bg
hCoV-19_Belgium_rega-35387_2022	EPI_ISL_14630284	2022-02-13	Belgium	bg
hCoV-19_Belgium_rega-36939_2022	EPI_ISL_14631746	2022-03-25	Belgium	bg
hCoV-19_Belgium_rega-35035_2022	EPI_ISL_14629933	2022-03-02	Belgium	leuven
hCoV-19_Belgium_rega-35512_2022	EPI_ISL_14630409	2022-03-09	Belgium	bg
hCoV-19_Belgium_rega-36945_2022	EPI_ISL_14631752	2022-03-25	Belgium	bg
hCoV-19_Belgium_rega-44006_2022	EPI_ISL_14624485	2022-07-10	Belgium	bg
hCoV-19_Belgium_rega-36946_2022	EPI_ISL_14631753	2022-03-25	Belgium	bg
hCoV-19_Belgium_rega-34600_2022	EPI_ISL_14629497	2022-03-07	Belgium	leuven
hCoV-19_Belgium_rega-35998_2022	EPI_ISL_14630896	2022-03-15	Belgium	bg
hCoV-19_Belgium_rega-37037_2022	EPI_ISL_14631844	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-33599_2022	EPI_ISL_14622521	2022-03-03	Belgium	leuven
hCoV-19_Belgium_rega-36013_2022	EPI_ISL_14630911	2022-03-15	Belgium	bg
hCoV-19_Belgium_rega-36457_2022	EPI_ISL_14631356	2022-03-15	Belgium	leuven
hCoV-19_Belgium_rega-37033_2022	EPI_ISL_14631840	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-35406_2022	EPI_ISL_14630303	2022-02-13	Belgium	bg
hCoV-19_Belgium_rega-36506_2022	EPI_ISL_14631405	2022-03-15	Belgium	bg
hCoV-19_Belgium_rega-35554_2022	EPI_ISL_14630451	2022-03-09	Belgium	bg
hCoV-19_Belgium_rega-35489_2022	EPI_ISL_14630386	2022-03-06	Belgium	bg
hCoV-19_Belgium_rega-37276_2022	EPI_ISL_14632083	2022-03-11	Belgium	bg
hCoV-19_Belgium_rega-37280_2022	EPI_ISL_14632087	2022-03-11	Belgium	bg
hCoV-19_Belgium_rega-36456_2022	EPI_ISL_14631355	2022-03-15	Belgium	leuven
hCoV-19_Belgium_rega-37195_2022	EPI_ISL_14632002	2022-03-31	Belgium	bg
hCoV-19_Belgium_rega-37178_2022	EPI_ISL_14631985	2022-03-31	Belgium	leuven
hCoV-19_Belgium_rega-35341_2022	EPI_ISL_14630239	2022-02-13	Belgium	bg
hCoV-19_Belgium_rega-36919_2022	EPI_ISL_14631726	2022-03-24	Belgium	leuven
hCoV-19_Belgium_rega-35333_2022	EPI_ISL_14630231	2022-03-09	Belgium	bg
hCoV-19_Belgium_rega-36953_2022	EPI_ISL_14631760	2022-03-25	Belgium	bg
hCoV-19_Belgium_rega-35624_2022	EPI_ISL_14630521	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-35984_2022	EPI_ISL_14630882	2022-03-15	Belgium	bg
hCoV-19_Belgium_rega-36480_2022	EPI_ISL_14631379	2022-03-15	Belgium	bg
hCoV-19_Belgium_rega-38599_2022	EPI_ISL_14664318	2022-04-06	Belgium	bg
hCoV-19_Belgium_rega-37932_2022	EPI_ISL_14663362	2022-03-15	Belgium	bg
hCoV-19_Belgium_rega-39080_2022	EPI_ISL_14665262	2022-03-08	Belgium	leuven
hCoV-19_Belgium_rega-37834_2022	EPI_ISL_14662376	2022-02-21	Belgium	bg
hCoV-19_Belgium_rega-38330_2022	EPI_ISL_14664049	2022-02-08	Belgium	bg
hCoV-19_Belgium_rega-39081_2022	EPI_ISL_14665263	2022-03-08	Belgium	leuven
hCoV-19_Belgium_rega-38458_2022	EPI_ISL_14664177	2022-02-28	Belgium	bg
hCoV-19_Belgium_rega-38593_2022	EPI_ISL_14664312	2022-04-06	Belgium	bg
hCoV-19_Belgium_rega-38961_2022	EPI_ISL_14664930	2022-04-12	Belgium	bg
hCoV-19_Belgium_rega-37911_2022	EPI_ISL_14663341	2022-03-14	Belgium	leuven
hCoV-19_Belgium_rega-39123_2022	EPI_ISL_14666663	2022-03-08	Belgium	leuven
hCoV-19_Belgium_rega-38952_2022	EPI_ISL_14664921	2022-04-12	Belgium	leuven
hCoV-19_Belgium_rega-38469_2022	EPI_ISL_14664188	2022-02-28	Belgium	bg
hCoV-19_Belgium_rega-37946_2022	EPI_ISL_14663376	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-38488_2022	EPI_ISL_14664207	2022-02-28	Belgium	leuven
hCoV-19_Belgium_rega-37814_2022	EPI_ISL_14662356	2022-02-21	Belgium	bg
hCoV-19_Belgium_rega-39129_2022	EPI_ISL_14666669	2022-03-08	Belgium	leuven
hCoV-19_Belgium_rega-39028_2022	EPI_ISL_14664997	2022-04-04	Belgium	leuven
hCoV-19_Belgium_rega-37880_2022	EPI_ISL_14663310	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-38664_2022	EPI_ISL_14664383	2022-04-04	Belgium	bg
hCoV-19_Belgium_rega-38595_2022	EPI_ISL_14664314	2022-04-06	Belgium	bg
hCoV-19_Belgium_rega-38470_2022	EPI_ISL_14664189	2022-02-28	Belgium	bg
hCoV-19_Belgium_rega-37810_2022	EPI_ISL_14662352	2022-02-21	Belgium	bg
hCoV-19_Belgium_rega-38446_2022	EPI_ISL_14664165	2022-02-28	Belgium	leuven
hCoV-19_Belgium_rega-37761_2022	EPI_ISL_14661354	2022-02-24	Belgium	bg
hCoV-19_Belgium_rega-37481_2022	EPI_ISL_14661074	2022-02-18	Belgium	leuven
hCoV-19_Belgium_rega-38936_2022	EPI_ISL_14664837	2022-04-11	Belgium	bg
hCoV-19_Belgium_rega-38923_2022	EPI_ISL_14664735	2022-04-11	Belgium	bg
hCoV-19_Belgium_rega-38499_2022	EPI_ISL_14664218	2022-02-28	Belgium	bg
hCoV-19_Belgium_rega-38598_2022	EPI_ISL_14664317	2022-04-06	Belgium	bg
hCoV-19_Belgium_rega-38933_2022	EPI_ISL_14664745	2022-04-11	Belgium	bg
hCoV-19_Belgium_rega-38925_2022	EPI_ISL_14664737	2022-04-11	Belgium	bg
hCoV-19_Belgium_rega-37942_2022	EPI_ISL_14663372	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-38716_2022	EPI_ISL_14664527	2022-02-22	Belgium	bg
hCoV-19_Belgium_rega-37878_2022	EPI_ISL_14663308	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-37918_2022	EPI_ISL_14663348	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-38606_2022	EPI_ISL_14664325	2022-02-22	Belgium	bg
hCoV-19_Belgium_rega-37890_2022	EPI_ISL_14663320	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-38860_2022	EPI_ISL_14664672	2022-04-04	Belgium	bg
hCoV-19_Belgium_rega-37473_2022	EPI_ISL_14661066	2022-02-17	Belgium	bg
hCoV-19_Belgium_rega-38941_2022	EPI_ISL_14664910	2022-04-11	Belgium	bg
hCoV-19_Belgium_rega-37543_2022	EPI_ISL_14661136	2022-02-15	Belgium	leuven
hCoV-19_Belgium_rega-38471_2022	EPI_ISL_14664190	2022-02-28	Belgium	bg
hCoV-19_Belgium_rega-37838_2022	EPI_ISL_14662380	2022-02-21	Belgium	bg
hCoV-19_Belgium_rega-37954_2022	EPI_ISL_14663384	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-37835_2022	EPI_ISL_14662377	2022-02-21	Belgium	bg
hCoV-19_Belgium_rega-38433_2022	EPI_ISL_14664152	2022-02-28	Belgium	leuven
hCoV-19_Belgium_rega-37809_2022	EPI_ISL_14662351	2022-02-21	Belgium	bg
hCoV-19_Belgium_rega-38965_2022	EPI_ISL_14664934	2022-04-12	Belgium	bg
hCoV-19_Belgium_rega-38958_2022	EPI_ISL_14664927	2022-04-12	Belgium	bg
hCoV-19_Belgium_rega-38378_2022	EPI_ISL_14664097	2022-02-25	Belgium	leuven
hCoV-19_Belgium_rega-38367_2022	EPI_ISL_14664086	2022-02-24	Belgium	bg
hCoV-19_Belgium_rega-39154_2022	EPI_ISL_14666694	2022-03-08	Belgium	bg
hCoV-19_Belgium_rega-39071_2022	EPI_ISL_14665159	2022-03-08	Belgium	bg
hCoV-19_Belgium_rega-38964_2022	EPI_ISL_14664933	2022-04-12	Belgium	bg
hCoV-19_Belgium_rega-38948_2022	EPI_ISL_14664917	2022-04-11	Belgium	bg
hCoV-19_Belgium_rega-38404_2022	EPI_ISL_14664123	2022-02-25	Belgium	leuven
hCoV-19_Belgium_rega-37831_2022	EPI_ISL_14662373	2022-02-21	Belgium	bg
hCoV-19_Belgium_rega-38742_2022	EPI_ISL_14664553	2022-02-23	Belgium	leuven
hCoV-19_Belgium_rega-37902_2022	EPI_ISL_14663332	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-38744_2022	EPI_ISL_14664555	2022-02-23	Belgium	bg
hCoV-19_Belgium_rega-37807_2022	EPI_ISL_14662349	2022-02-20	Belgium	bg
hCoV-19_Belgium_rega-38506_2022	EPI_ISL_14664225	2022-02-28	Belgium	leuven
hCoV-19_Belgium_rega-37480_2022	EPI_ISL_14661073	2022-02-18	Belgium	leuven
hCoV-19_Belgium_rega-38586_2022	EPI_ISL_14664305	2022-04-07	Belgium	leuven
hCoV-19_Belgium_rega-38740_2022	EPI_ISL_14664551	2022-02-23	Belgium	bg
hCoV-19_Belgium_rega-39090_2022	EPI_ISL_14666630	2022-03-08	Belgium	leuven
hCoV-19_Belgium_rega-37951_2022	EPI_ISL_14663381	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-37922_2022	EPI_ISL_14663352	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-38158_2022	EPI_ISL_14663755	2022-02-19	Belgium	bg
hCoV-19_Belgium_rega-39108_2022	EPI_ISL_14666648	2022-03-08	Belgium	bg
hCoV-19_Belgium_rega-37931_2022	EPI_ISL_14663361	2022-03-15	Belgium	bg
hCoV-19_Belgium_rega-37925_2022	EPI_ISL_14663355	2022-03-15	Belgium	bg
hCoV-19_Belgium_rega-38724_2022	EPI_ISL_14664535	2022-02-22	Belgium	leuven
hCoV-19_Belgium_rega-37964_2022	EPI_ISL_14663394	2022-02-18	Belgium	bg
hCoV-19_Belgium_rega-38745_2022	EPI_ISL_14664556	2022-02-23	Belgium	bg
hCoV-19_Belgium_rega-38444_2022	EPI_ISL_14664163	2022-02-28	Belgium	leuven
hCoV-19_Belgium_rega-38448_2022	EPI_ISL_14664167	2022-02-28	Belgium	leuven
hCoV-19_Belgium_rega-38483_2022	EPI_ISL_14664202	2022-02-28	Belgium	leuven
hCoV-19_Belgium_rega-37944_2022	EPI_ISL_14663374	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-39064_2022	EPI_ISL_14665152	2022-03-08	Belgium	bg
hCoV-19_Belgium_rega-37526_2022	EPI_ISL_14661119	2022-02-22	Belgium	bg
hCoV-19_Belgium_rega-37949_2022	EPI_ISL_14663379	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-39074_2022	EPI_ISL_14665256	2022-03-09	Belgium	bg
hCoV-19_Belgium_rega-38484_2022	EPI_ISL_14664203	2022-02-28	Belgium	leuven
hCoV-19_Belgium_rega-37900_2022	EPI_ISL_14663330	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-38473_2022	EPI_ISL_14664192	2022-02-28	Belgium	bg
hCoV-19_Belgium_rega-39100_2022	EPI_ISL_14666640	2022-03-08	Belgium	bg
hCoV-19_Belgium_rega-37552_2022	EPI_ISL_14661145	2022-02-22	Belgium	bg
hCoV-19_Belgium_rega-37827_2022	EPI_ISL_14662369	2022-02-21	Belgium	bg
hCoV-19_Belgium_rega-37762_2022	EPI_ISL_14661355	2022-02-24	Belgium	bg
hCoV-19_Belgium_rega-37765_2022	EPI_ISL_14661358	2022-02-24	Belgium	leuven
hCoV-19_Belgium_rega-37936_2022	EPI_ISL_14663366	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-38594_2022	EPI_ISL_14664313	2022-04-06	Belgium	bg
hCoV-19_Belgium_rega-39114_2022	EPI_ISL_14666654	2022-03-08	Belgium	leuven
hCoV-19_Belgium_rega-39127_2022	EPI_ISL_14666667	2022-03-08	Belgium	leuven
hCoV-19_Belgium_rega-39070_2022	EPI_ISL_14665158	2022-03-08	Belgium	bg
hCoV-19_Belgium_rega-37939_2022	EPI_ISL_14663369	2022-03-15	Belgium	bg
hCoV-19_Belgium_rega-38736_2022	EPI_ISL_14664547	2022-02-23	Belgium	bg
hCoV-19_Belgium_rega-39106_2022	EPI_ISL_14666646	2022-03-08	Belgium	bg
hCoV-19_Belgium_rega-38149_2022	EPI_ISL_14663746	2022-02-19	Belgium	bg
hCoV-19_Belgium_rega-38949_2022	EPI_ISL_14664918	2022-04-11	Belgium	bg
hCoV-19_Belgium_rega-38960_2022	EPI_ISL_14664929	2022-04-12	Belgium	leuven
hCoV-19_Belgium_rega-37906_2022	EPI_ISL_14663336	2022-03-14	Belgium	leuven
hCoV-19_Belgium_rega-37919_2022	EPI_ISL_14663349	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-38153_2022	EPI_ISL_14663750	2022-02-19	Belgium	bg
hCoV-19_Belgium_rega-39152_2022	EPI_ISL_14666692	2022-03-08	Belgium	bg
hCoV-19_Belgium_rega-39104_2022	EPI_ISL_14666644	2022-03-08	Belgium	bg
hCoV-19_Belgium_rega-37915_2022	EPI_ISL_14663345	2022-03-14	Belgium	leuven
hCoV-19_Belgium_rega-37815_2022	EPI_ISL_14662357	2022-02-21	Belgium	bg
hCoV-19_Belgium_rega-39112_2022	EPI_ISL_14666652	2022-03-08	Belgium	leuven
hCoV-19_Belgium_rega-38957_2022	EPI_ISL_14664926	2022-04-12	Belgium	bg
hCoV-19_Belgium_rega-38490_2022	EPI_ISL_14664209	2022-02-28	Belgium	bg
hCoV-19_Belgium_rega-37840_2022	EPI_ISL_14662382	2022-02-21	Belgium	bg
hCoV-19_Belgium_rega-39075_2022	EPI_ISL_14665257	2022-03-08	Belgium	leuven
hCoV-19_Belgium_rega-37891_2022	EPI_ISL_14663321	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-38738_2022	EPI_ISL_14664549	2022-02-23	Belgium	bg
hCoV-19_Belgium_rega-38460_2022	EPI_ISL_14664179	2022-02-28	Belgium	bg
hCoV-19_Belgium_rega-38747_2022	EPI_ISL_14664558	2022-02-23	Belgium	bg
hCoV-19_Belgium_rega-37849_2022	EPI_ISL_14662391	2022-02-21	Belgium	bg
hCoV-19_Belgium_rega-38513_2022	EPI_ISL_14664232	2022-02-28	Belgium	leuven
hCoV-19_Belgium_rega-39097_2022	EPI_ISL_14666637	2022-03-08	Belgium	bg
hCoV-19_Belgium_rega-38966_2022	EPI_ISL_14664935	2022-04-12	Belgium	bg
hCoV-19_Belgium_rega-37892_2022	EPI_ISL_14663322	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-38375_2022	EPI_ISL_14664094	2022-02-25	Belgium	leuven
hCoV-19_Belgium_rega-39146_2022	EPI_ISL_14666686	2022-03-08	Belgium	leuven
hCoV-19_Belgium_rega-38924_2022	EPI_ISL_14664736	2022-04-11	Belgium	bg
hCoV-19_Belgium_rega-38600_2022	EPI_ISL_14664319	2022-04-06	Belgium	bg
hCoV-19_Belgium_rega-37553_2022	EPI_ISL_14661146	2022-02-22	Belgium	bg
hCoV-19_Belgium_rega-37904_2022	EPI_ISL_14663334	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-38487_2022	EPI_ISL_14664206	2022-02-28	Belgium	leuven
hCoV-19_Belgium_rega-38769_2022	EPI_ISL_14664580	2022-04-04	Belgium	bg
hCoV-19_Belgium_rega-38950_2022	EPI_ISL_14664919	2022-04-12	Belgium	leuven
hCoV-19_Belgium_rega-38588_2022	EPI_ISL_14664307	2022-04-07	Belgium	bg
hCoV-19_Belgium_rega-37913_2022	EPI_ISL_14663343	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-38477_2022	EPI_ISL_14664196	2022-02-28	Belgium	leuven
hCoV-19_Belgium_rega-38939_2022	EPI_ISL_14664908	2022-04-11	Belgium	bg
hCoV-19_Belgium_rega-39144_2022	EPI_ISL_14666684	2022-03-08	Belgium	bg
hCoV-19_Belgium_rega-37517_2022	EPI_ISL_14661110	2022-02-22	Belgium	bg
hCoV-19_Belgium_rega-37490_2022	EPI_ISL_14661083	2022-02-18	Belgium	leuven
hCoV-19_Belgium_rega-38481_2022	EPI_ISL_14664200	2022-02-28	Belgium	leuven
hCoV-19_Belgium_rega-37577_2022	EPI_ISL_14661170	2022-02-22	Belgium	leuven
hCoV-19_Belgium_rega-37952_2022	EPI_ISL_14663382	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-38373_2022	EPI_ISL_14664092	2022-02-25	Belgium	bg
hCoV-19_Belgium_rega-37876_2022	EPI_ISL_14663306	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-37508_2022	EPI_ISL_14661101	2022-02-18	Belgium	bg
hCoV-19_Belgium_rega-37531_2022	EPI_ISL_14661124	2022-02-22	Belgium	leuven
hCoV-19_Belgium_rega-39122_2022	EPI_ISL_14666662	2022-03-09	Belgium	bg
hCoV-19_Belgium_rega-38379_2022	EPI_ISL_14664098	2022-02-25	Belgium	leuven
hCoV-19_Belgium_rega-37741_2022	EPI_ISL_14661334	2022-02-23	Belgium	bg
hCoV-19_Belgium_rega-39091_2022	EPI_ISL_14666631	2022-03-08	Belgium	leuven
hCoV-19_Belgium_rega-37551_2022	EPI_ISL_14661144	2022-02-22	Belgium	bg
hCoV-19_Belgium_rega-38591_2022	EPI_ISL_14664310	2022-04-07	Belgium	bg
hCoV-19_Belgium_rega-38605_2022	EPI_ISL_14664324	2022-02-22	Belgium	bg
hCoV-19_Belgium_rega-37829_2022	EPI_ISL_14662371	2022-02-21	Belgium	bg
hCoV-19_Belgium_rega-38935_2022	EPI_ISL_14664775	2022-04-11	Belgium	bg
hCoV-19_Belgium_rega-37555_2022	EPI_ISL_14661148	2022-02-22	Belgium	bg
hCoV-19_Belgium_rega-37554_2022	EPI_ISL_14661147	2022-02-22	Belgium	bg
hCoV-19_Belgium_rega-37804_2022	EPI_ISL_14662346	2022-02-20	Belgium	bg
hCoV-19_Belgium_rega-38945_2022	EPI_ISL_14664914	2022-04-11	Belgium	bg
hCoV-19_Belgium_rega-38746_2022	EPI_ISL_14664557	2022-02-23	Belgium	bg
hCoV-19_Belgium_rega-39138_2022	EPI_ISL_14666678	2022-03-08	Belgium	leuven
hCoV-19_Belgium_rega-38242_2022	EPI_ISL_14663961	2022-02-07	Belgium	bg
hCoV-19_Belgium_rega-37873_2022	EPI_ISL_14663303	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-38597_2022	EPI_ISL_14664316	2022-04-06	Belgium	bg
hCoV-19_Belgium_rega-38486_2022	EPI_ISL_14664205	2022-02-28	Belgium	leuven
hCoV-19_Belgium_rega-39068_2022	EPI_ISL_14665156	2022-03-08	Belgium	bg
hCoV-19_Belgium_rega-38429_2022	EPI_ISL_14664148	2022-02-28	Belgium	leuven
hCoV-19_Belgium_rega-38888_2022	EPI_ISL_14664700	2022-03-09	Belgium	bg
hCoV-19_Belgium_rega-37491_2022	EPI_ISL_14661084	2022-02-18	Belgium	leuven
hCoV-19_Belgium_rega-38372_2022	EPI_ISL_14664091	2022-02-25	Belgium	bg
hCoV-19_Belgium_rega-38480_2022	EPI_ISL_14664199	2022-02-28	Belgium	leuven
hCoV-19_Belgium_rega-37581_2022	EPI_ISL_14661174	2022-02-22	Belgium	leuven
hCoV-19_Belgium_rega-38475_2022	EPI_ISL_14664194	2022-02-28	Belgium	leuven
hCoV-19_Belgium_rega-37825_2022	EPI_ISL_14662367	2022-02-21	Belgium	bg
Belgium_IPG-1814_2022	EPI_ISL_14355216	2022-06-16	Belgium	bg
hCoV-19_Belgium_rega-37955_2022	EPI_ISL_14663385	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-37884_2022	EPI_ISL_14663314	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-37924_2022	EPI_ISL_14663354	2022-03-15	Belgium	bg
hCoV-19_Belgium_rega-37582_2022	EPI_ISL_14661175	2022-02-22	Belgium	leuven
hCoV-19_Belgium_rega-38962_2022	EPI_ISL_14664931	2022-04-12	Belgium	bg
hCoV-19_Belgium_rega-38681_2022	EPI_ISL_14664400	2022-04-04	Belgium	bg
hCoV-19_Belgium_rega-37879_2022	EPI_ISL_14663309	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-37737_2022	EPI_ISL_14661330	2022-02-23	Belgium	bg
hCoV-19_Belgium_rega-38921_2022	EPI_ISL_14664733	2022-04-11	Belgium	bg
hCoV-19_Belgium_rega-37896_2022	EPI_ISL_14663326	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-39150_2022	EPI_ISL_14666690	2022-03-08	Belgium	bg
hCoV-19_Belgium_rega-37883_2022	EPI_ISL_14663313	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-39092_2022	EPI_ISL_14666632	2022-03-08	Belgium	bg
hCoV-19_Belgium_rega-39089_2022	EPI_ISL_14666629	2022-03-08	Belgium	leuven
